Document,ItemCode,Category,Trn,Description,Qty,Year_Mth_Week,Due_Date
MIN,UNPNTG20A06K,Unlabelled Wines,Min,UNLABEL PINOTAGE 2020 (MAIDENHEAD),0.0000,Min Level,01 Aug 2025
MIN,UNSAUSEM24B06KL,Unlabelled Wines,Min,UNLABEL SAUVIGNON SEMILLON 2024,0.0000,Min Level,01 Aug 2025
MIN,UNSHIPNTG20B06K,Unlabelled Wines,Min,UNLABEL SHIRAZ PINOTAGE ORG.2020,0.0000,Min Level,01 Aug 2025
MIN,UNSHIRAZ24B06K,Unlabelled Wines,Min,UNLABEL SHIRAZ ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,UNVIOGNIE24B06K,Unlabelled Wines,Min,UNLABEL VIOGNIER ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,UNWHITE22B06K,Unlabelled Wines,Min,BEECONSCIOUS UNLABEL ORG WHITE 2022,0.0000,Min Level,01 Aug 2025
MIN,WFGRENAC24B06KL,Organic Red Wine,Min,WINE FRAME GRENACHE ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,WFGRENACH23B06K,Organic Red Wine,Min,WINE FRAME GRENACHE 2023,0.0000,Min Level,01 Aug 2025
MIN,WFSHIRAZ24B06KL,Organic Red Wine,Min,WINE FRAME SHIRAZ ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,WFVIOGNI24B06KL,Organic White Wine,Min,WINE FRAME VIOGNIER ORGANIC 2024,0.0000,Min Level,01 Aug 2025
MIN,WFVIOGNIE23B06K,Organic White Wine,Min,WINE FRAME VIOGNIER 2023,0.0000,Min Level,01 Aug 2025
MIN,LABEL001,Current Wine Labels,Min,CAPT DIAS CAPE BLEND 2023 FRONTS,0.0000,Min Level,01 Aug 2025
MIN,LABEL002,Current Wine Labels,Min,CAPT DIAS CAPE BLEND BACKS,0.0000,Min Level,01 Aug 2025
MIN,LABEL003,Current Wine Labels,Min,CAPT DIAS CAPE BLEND CHINESE STICKERS,0.0000,Min Level,01 Aug 2025
MIN,LABEL004,Current Wine Labels,Min,IMPORTER STICKERS,0.0000,Min Level,01 Aug 2025
MIN,PARTITION001,Partitions,Min,6BN HALF LENGHT DIVIDERS,0.0000,Min Level,01 Aug 2025
MIN,LABEL005,Carton Sticker Labels,Min,SEMI-GLOSS WHITE,0.0000,Min Level,01 Aug 2025
MIN,BOTTLE003,Bottles,Min,BN197 ANTIQUE GREEN,0.0000,Min Level,01 Aug 2025
MIN,CAPTCAPEBLEND23A06EX,Conventional Labelled Red Wine,Min,CAPT DIAS CAPE BLEND 2023,0.0000,Min Level,01 Aug 2025
MIN,SGPNTG23B06EX,Organic Red Wine,Min,SOPHIE GERMANIER PINOTAGE 2023,0.0000,Min Level,01 Aug 2025
MIN,SGCHBL24B06EX,Organic White Wine,Min,SOPHIE GERMANIER CHENIN BLANC 2024,0.0000,Min Level,01 Aug 2025
MIN,AZSHIRAZ21A06LM,Conventional Labelled Red Wine,Min,AZANIA SHIRAZ 2021,0.0000,Min Level,01 Aug 2025
MIN,text,,Min,container numberjfofprkfkf,0.0000,Min Level,01 Aug 2025
