Document,ItemCode,Category,Trn,Description,Qty,Year_Mth_Week,Due_Date
MIN,CIP1/4S,Braais _AND_ Products,Min,Cast Iron Potjie 1/4 Stand,0.0000,Min Level,06 Oct 2025
MIN,CIP320,Braais _AND_ Products,Min,Cast Iron Plate 495mm x 335mm,0.0000,Min Level,06 Oct 2025
MIN,CIP400,BLOCKED,Min,Cast Iron Plate 480mm x 400mm,0.0000,Min Level,06 Oct 2025
MIN,CIP4842,Braais _AND_ Products,Min,Cast Iron Ribbed Plate 484mm x 400mm,0.0000,Min Level,06 Oct 2025
MIN,CIPP14,Braais _AND_ Products,Min,1/4 Cast Iron Potjie Pot,0.0000,Min Level,06 Oct 2025
MIN,CIPP3,Braais _AND_ Products,Min,Potjie Pot Size 3,0.0000,Min Level,06 Oct 2025
MIN,CIPP4,Braais _AND_ Products,Min,Cast Iron Potjie Pot - Size 4,0.0000,Min Level,06 Oct 2025
MIN,CIPP6,Braais _AND_ Products,Min,Cast Iron Potjie - Size 6 Pot _AND_ Lid,0.0000,Min Level,06 Oct 2025
MIN,CIPP8,Braais _AND_ Products,Min,Cast Iron Potjie Pot Size 8,0.0000,Min Level,06 Oct 2025
MIN,CIPR484,Braais _AND_ Products,Min,Cast Iron Plate 320mm x 484mm,0.0000,Min Level,06 Oct 2025
MIN,CIRWG,Boiling Table/Burners,Min,Cast Iron Ribbed Wavy Grate (450x155),0.0000,Min Level,06 Oct 2025
MIN,CISPS,BLOCKED,Min,Mini Cast Iron Salt _AND_ Pepper Cellar Set,0.0000,Min Level,06 Oct 2025
MIN,CITB,Boiling Table/Burners,Min,Cast Iron Tube Burner,0.0000,Min Level,06 Oct 2025
MIN,CIWBCA6,Boiling Table/Burners,Min,Cast Iron Wok Burner with legs,0.0000,Min Level,06 Oct 2025
MIN,CIWBCA6O,Boiling Table/Burners,Min,Cast Iron Wok Burner only - no legs,0.0000,Min Level,06 Oct 2025
MIN,CLA16/8W2,Brass Fittings,Min,Hose Clamp S/S 6-16mm CS006,0.0000,Min Level,06 Oct 2025
MIN,CLA22/8W2,Brass Fittings,Min,Hose Clamp S/S 10-22mm CS010,0.0000,Min Level,06 Oct 2025
MIN,CLA22/8W4,BLOCKED,Min,Hose Clamp S/S 10-22mm CS010,0.0000,Min Level,06 Oct 2025
MIN,CLA25/12W4,Brass Fittings,Min,Hose Clamp S/S 10-25mm CS011,0.0000,Min Level,06 Oct 2025
MIN,CLA32/12W2,Brass Fittings,Min,Hose Clamp 14 - 32 mm uc014,0.0000,Min Level,06 Oct 2025
MIN,CLA57/12W2,Brass Fittings,Min,Hose clamp s/s 32-57mm UC032,0.0000,Min Level,06 Oct 2025
MIN,CLAE215-18,Brass Fittings,Min,Hose Clamps Oetiker 15 - 18mm,0.0000,Min Level,06 Oct 2025
MIN,CLAFCF16MM,Brass Fittings,Min,16mm Clamps no screws (2),0.0000,Min Level,06 Oct 2025
MIN,CLAGC0118,BLOCKED,Min,6-16mm S/S Clamps,0.0000,Min Level,06 Oct 2025
MIN,CLAGC0121,BLOCKED,Min,14-32mm S/S Clamps,0.0000,Min Level,06 Oct 2025
MIN,CLAGC0122,Brass Fittings,Min,17mm - 38mm S/S Clamps,0.0000,Min Level,06 Oct 2025
MIN,CLAGC0125,Brass Fittings,Min,38mm - 63mm S/S Clamps,0.0000,Min Level,06 Oct 2025
MIN,CLAGCO124,Brass Fittings,Min,25mm - 51mm S/S Clamps,0.0000,Min Level,06 Oct 2025
MIN,CLAMP,Brass Fittings,Min,Hose Clamps - Mild Steel,0.0000,Min Level,06 Oct 2025
MIN,CLAMP15MMR,Brass Fittings,Min,15mm Hose Clamp Rubber,0.0000,Min Level,06 Oct 2025
MIN,CLAMP22MMR,Brass Fittings,Min,22mm Hose Clamp Rubber,0.0000,Min Level,06 Oct 2025
MIN,CLAMPH,BLOCKED,Min,Hose Clamp - High Quality Steel,0.0000,Min Level,06 Oct 2025
MIN,CLAMPHS,Brass Fittings,Min,Hose Clamps - Stainless Band/Galv screws,0.0000,Min Level,06 Oct 2025
MIN,CLAMPSP,Brass Fittings,Min,Clamp with screws and plug 16mm,0.0000,Min Level,06 Oct 2025
MIN,CLAMPSP2,Brass Fittings,Min,Clamp with screws and plug 20mm,0.0000,Min Level,06 Oct 2025
MIN,CLAMPSS,Brass Fittings,Min,Hose Clamp - Stainless Steel 6mm-16mm,0.0000,Min Level,06 Oct 2025
MIN,CLGC0125,Brass Fittings,Min,38-63mm S/S Clamps,0.0000,Min Level,06 Oct 2025
MIN,CLNS,Brass Fittings,Min,Cylinder Locknut Spanner,0.0000,Min Level,06 Oct 2025
MIN,CLWBST,Braais _AND_ Products,Min,Braai Sandwich Toaster - 4 Slices,0.0000,Min Level,06 Oct 2025
MIN,CLWCB6,Camping Products,Min,Coolerbag Nylon 6pack 22x16x16cm,0.0000,Min Level,06 Oct 2025
MIN,CLWCB8,Camping Products,Min,Coolerbox Hardbody 8litre,0.0000,Min Level,06 Oct 2025
MIN,CLWCBP,Camping Products,Min,Coolerbag Picnic with Handles 46x28x22cm,0.0000,Min Level,06 Oct 2025
MIN,CLWCBT,Camping Products,Min,Coolerbag 32x19x31cm Black,0.0000,Min Level,06 Oct 2025
MIN,CLWFR,Camping Products,Min,Fishing Rod Spinnig Set,0.0000,Min Level,06 Oct 2025
MIN,CLWGG,Braais _AND_ Products,Min,Garden Gloves - Coloured,0.0000,Min Level,06 Oct 2025
MIN,CLWGKTS,Braais _AND_ Products,Min,Kids Garden Tool Kit,0.0000,Min Level,06 Oct 2025
MIN,CLWHSB,Braais _AND_ Products,Min,Bucket Hat Set with Glasses - Boy,0.0000,Min Level,06 Oct 2025
MIN,CLWHSG,Braais _AND_ Products,Min,Bucket Hat Set with Glasses - Girl,0.0000,Min Level,06 Oct 2025
MIN,CLWMDBE,Kitchenware,Min,Mug Daily Barrel Embossed 200ml,0.0000,Min Level,06 Oct 2025
MIN,CLWNFE,Camping Products,Min,Fishing Net - Extendable 87cm,0.0000,Min Level,06 Oct 2025
MIN,CLWNFN,Camping Products,Min,Fishing Net - Nylon 115cm,0.0000,Min Level,06 Oct 2025
MIN,CLWPDT23,Kitchenware,Min,Pet Dog Toy Treat 23cm,0.0000,Min Level,06 Oct 2025
MIN,CLWPDT27,Kitchenware,Min,Pet Dog Toy Treat 27cm,0.0000,Min Level,06 Oct 2025
MIN,CLWSBM,Kitchenware,Min,Silicone Bathmat 36cm x 59cm,0.0000,Min Level,06 Oct 2025
MIN,CLWSCHS,Kitchenware,Min,Kaylees Sweet Choc Hotchoc Stick,0.0000,Min Level,06 Oct 2025
MIN,CLWST3,Kitchenware,Min,Serving Tongs 3 pack - Soft Grip Handle,0.0000,Min Level,06 Oct 2025
MIN,CMAN30,Boiling Table/Burners,Min,C30 Manifold - Single Hosetail Bottom,0.0000,Min Level,06 Oct 2025
MIN,CMAN30D,BLOCKED,Min,C30 Manifold - Double Hosetail Bottom,0.0000,Min Level,06 Oct 2025
MIN,CMAN30DT,Boiling Table/Burners,Min,C30 Manifold - Double Hosetail Top,0.0000,Min Level,06 Oct 2025
MIN,CMAN30T,Boiling Table/Burners,Min,C30 Manifold - Single Hosetail TOP,0.0000,Min Level,06 Oct 2025
MIN,CMAN40,Boiling Table/Burners,Min,C40 Manifold,0.0000,Min Level,06 Oct 2025
MIN,CMAN50,Boiling Table/Burners,Min,C50 Manifold only,0.0000,Min Level,06 Oct 2025
MIN,CMGD,Safety Equipment,Min,Carbon Monoxide Gas Detector - Battery,0.0000,Min Level,06 Oct 2025
MIN,COCROCKS,Braais _AND_ Products,Min,Rock Pack (2kg),0.0000,Min Level,06 Oct 2025
MIN,CONV1,General Spares,Min,Standard Fridge Burner,0.0000,Min Level,06 Oct 2025
MIN,CONV2,General Spares,Min,Ocean Type Refrigeration Convers Burner,0.0000,Min Level,06 Oct 2025
MIN,COOK1,BLOCKED,Min,Cooker Top Toaster,0.0000,Min Level,06 Oct 2025
MIN,COOK2,Cooker Tops,Min,Galvanised Cooker Top (Made in SA),0.0000,Min Level,06 Oct 2025
MIN,COOK2P,Cooker Tops,Min,Cooker Top with Piezo Ignitor (20 min),0.0000,Min Level,06 Oct 2025
MIN,COOK2PD,Stove _AND_ Hobs,Min,Cook 2 Pro Deluxe - Cadac,0.0000,Min Level,06 Oct 2025
MIN,COOK3,Cooker Tops,Min,Perforated Burner,0.0000,Min Level,06 Oct 2025
MIN,COOK4,Cooker Tops,Min,Boxed Potjiekos Cooker Top,0.0000,Min Level,06 Oct 2025
MIN,COOK4C,Cooker Tops,Min,Potjiekos Cooker Top (Cadac),0.0000,Min Level,06 Oct 2025
MIN,COOK5,Cooker Tops,Min,Chrome Cooker Top Boxed (Atlas),0.0000,Min Level,06 Oct 2025
MIN,COOK716,Cooker Tops,Min,Cooker top for 7/16 Canister,0.0000,Min Level,06 Oct 2025
MIN,COOKA,BLOCKED,Min,Autotrail Cooker,0.0000,Min Level,06 Oct 2025
MIN,COOKAE,Cooker Tops,Min,Cooker Top Eco Alva (Washer _AND_ Jet ),0.0000,Min Level,06 Oct 2025
MIN,COOKAL,Cooker Tops,Min,Cooker Top Alva,0.0000,Min Level,06 Oct 2025
MIN,COOKBT,Braais _AND_ Products,Min,BBQ Toaster - Gas,0.0000,Min Level,06 Oct 2025
MIN,COOKD,BLOCKED,Min,Small Cooker - Select,0.0000,Min Level,06 Oct 2025
MIN,COOKI,Cooker Tops,Min,Cooker Top - Chrome Bag,0.0000,Min Level,06 Oct 2025
MIN,COOKI2,Cooker Tops,Min,Cooker Top,0.0000,Min Level,06 Oct 2025
MIN,COOKL,Cooker Tops,Min,Large Cooker Top - Boxed,0.0000,Min Level,06 Oct 2025
MIN,COOKM,Cooker Tops,Min,Cooker Top Medium,0.0000,Min Level,06 Oct 2025
MIN,COOKP,Canister Gas Products,Min,Butane Cooker 100,0.0000,Min Level,06 Oct 2025
MIN,COOKP1,BLOCKED,Min,Butane Cooker,0.0000,Min Level,06 Oct 2025
MIN,COOKS,BLOCKED,Min,Supreme Cooker Top,0.0000,Min Level,06 Oct 2025
MIN,COOKSC2,Cooker Tops,Min,Cooker Top (in bag) - Safegas,0.0000,Min Level,06 Oct 2025
MIN,COOKSCT2,Brass Fittings,Min,Perforated Burner for Cooker Top SCT-2,0.0000,Min Level,06 Oct 2025
MIN,COOKSG,Cooker Tops,Min,Chrome Cooker Top in Box (Safegas),0.0000,Min Level,06 Oct 2025
MIN,COOKT,Cooker Tops,Min,Perforated Burner (Tall),0.0000,Min Level,06 Oct 2025
MIN,COOKTEL,BLOCKED,Min,Telsure Cooker Top ( Saffy),0.0000,Min Level,06 Oct 2025
MIN,COPE1/2,Copper Products,Min,1/2inch (12.7mm) Copper Elbow 90deg,0.0000,Min Level,06 Oct 2025
MIN,COPE1/4,Copper Products,Min,1/4inch (6.35mm) Copper Elbow 90deg,0.0000,Min Level,06 Oct 2025
MIN,COPE3/4,Copper Products,Min,3/4inch Copper Elbow 90deg,0.0000,Min Level,06 Oct 2025
MIN,COPE3/8,Copper Products,Min,3/8inch (9.53mm) Copper Elbow 90deg,0.0000,Min Level,06 Oct 2025
MIN,COPE3/845,Copper Products,Min,3/8inch Copper Elbow 45 degrees,0.0000,Min Level,06 Oct 2025
MIN,COPE451/2,Copper Products,Min,1/2inch Copper 45degree Elbow,0.0000,Min Level,06 Oct 2025
MIN,COPE453/4,Copper Products,Min,3/4inch Copper 45degree Elbow,0.0000,Min Level,06 Oct 2025
MIN,COPE455/8,Copper Products,Min,5/8inch Copper 45degree Elbow,0.0000,Min Level,06 Oct 2025
MIN,COPE457/8,Copper Products,Min,7/8inch Hard Drawn Copper 45 degree elbows,0.0000,Min Level,06 Oct 2025
MIN,COPE5/8H,Copper Products,Min,5/8inch Copper Elbows 90deg,0.0000,Min Level,06 Oct 2025
MIN,COPEH7/8,Copper Products,Min,7/8inch Copper Elbows 90deg,0.0000,Min Level,06 Oct 2025
MIN,COPS,Copper Products,Min,1/4inch Copper Straight,0.0000,Min Level,06 Oct 2025
MIN,COPS1/2,Copper Products,Min,1/2inch (12.7mm) Copper Straight,0.0000,Min Level,06 Oct 2025
MIN,COPS3/4,Copper Products,Min,3/4inch Copper Straight,0.0000,Min Level,06 Oct 2025
MIN,COPS3/8,Copper Products,Min,3/8inch (9.53mm) Copper Straight,0.0000,Min Level,06 Oct 2025
MIN,COPS5/8,Copper Products,Min,5/8inch Copper Straight,0.0000,Min Level,06 Oct 2025
MIN,COPS7/8,Copper Products,Min,7/8inch Copper Union,0.0000,Min Level,06 Oct 2025
MIN,COPSR1238,Copper Products,Min,1/2inch to 3/8inch Copper Straight Reducer,0.0000,Min Level,06 Oct 2025
MIN,COPSR14516,Copper Products,Min,1/4inch to 5/16inch Copper Reducer Straight,0.0000,Min Level,06 Oct 2025
MIN,COPSR3412,Copper Products,Min,3/4inch to 1/2inch Copper Reducer,0.0000,Min Level,06 Oct 2025
MIN,COPSR3458,Copper Products,Min,3/4inch to 5/8inch Copper Reducer,0.0000,Min Level,06 Oct 2025
MIN,COPSR3814,Copper Products,Min,Copper Straight Reducer 3/8inch to 1/4inch,0.0000,Min Level,06 Oct 2025
MIN,COPSR5812,Copper Products,Min,5/8inch to 1/2inch Copper Reducer,0.0000,Min Level,06 Oct 2025
MIN,COPSR7/8-5/8,Copper Products,Min,5/8inch to 7/8inch Copper Reducer,0.0000,Min Level,06 Oct 2025
MIN,COPT1/2,Copper Products,Min,1/2inch (12.7mm) Copper Tee,0.0000,Min Level,06 Oct 2025
MIN,COPT1/4,Copper Products,Min,1/4inch Copper Tee,0.0000,Min Level,06 Oct 2025
MIN,COPT3/4,Copper Products,Min,3/4inch Copper Tee,0.0000,Min Level,06 Oct 2025
MIN,COPT3/8,Copper Products,Min,3/8inch (9.53mm) Copper Tee,0.0000,Min Level,06 Oct 2025
MIN,COPT5/8H,Copper Products,Min,5/8inch Hard Drawn Copper Tee,0.0000,Min Level,06 Oct 2025
MIN,COPTH7/8,Copper Products,Min,7/8inch Copper Tee,0.0000,Min Level,06 Oct 2025
MIN,COS002,Cylinders/Heaters/General,Min,Complete ODS System - Heater,0.0000,Min Level,06 Oct 2025
MIN,COTHP,Doors _AND_ Window Frames _AND_ Fitt,Min,Cottage Hinge Pin - Stl,0.0000,Min Level,06 Oct 2025
MIN,COTUH1/2,Copper Products,Min,1/2inch Hard Drawn Copper Pipe 5.5m 12.73mm,0.0000,Min Level,06 Oct 2025
MIN,COTUH1/4,Copper Products,Min,1/4inch Copper Tubing (Hard drawn) 5.5m,0.0000,Min Level,06 Oct 2025
MIN,COTUH3/8,Copper Products,Min,3/8inch Copper Tubing (Hard drawn) 5.5m,0.0000,Min Level,06 Oct 2025
MIN,COTUH5/8,Copper Products,Min,TUBING HARD 5/8inch 15.88mm 0.71wt (80),0.0000,Min Level,06 Oct 2025
MIN,COTUH7/8,Copper Products,Min,7/8inch Hard drawn Copper Tubing,0.0000,Min Level,06 Oct 2025
MIN,COTUS1/2,Copper Products,Min,1/2inch (12.7mm) Copper Tubing 15.2M (Soft),0.0000,Min Level,06 Oct 2025
MIN,COTUS1/4,Copper Products,Min,1/4inch (6.35mm) Copper Tubing 15.2M (Soft),0.0000,Min Level,06 Oct 2025
MIN,COTUS3/16,Copper Products,Min,3/16inch Soft Drawn Copper Tubing 4.76mm,0.0000,Min Level,06 Oct 2025
MIN,COTUS3/4,Copper Products,Min,3/4 soft copper tubing 19.05mm (15.2m),0.0000,Min Level,06 Oct 2025
MIN,COTUS3/8,Copper Products,Min,3/8inch (9.53mm) Copper Tubing 15.2M (Soft),0.0000,Min Level,06 Oct 2025
MIN,COTUS5/16,Copper Products,Min,5/16inch Copper Tubing Soft Drawn,0.0000,Min Level,06 Oct 2025
MIN,COTUS5/8,Copper Products,Min,5/8inch (15.88mm) Copper Tubing Soft Drawn,0.0000,Min Level,06 Oct 2025
MIN,COTUS7/8,Copper Products,Min,7/8inch Soft Drawn Copper Tubing 15 2m,0.0000,Min Level,06 Oct 2025
MIN,COUE1/2,Brass Fittings,Min,1/2inch Compression Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE1/4,Brass Fittings,Min,1/4inch Compression Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE3/8,Brass Fittings,Min,3/8inch Compression Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE4C4M,Brass Fittings,Min,1/4inch Compression to 1/4inch Male Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE5/16,Brass Fittings,Min,5/16inch Compression Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE5/4,Brass Fittings,Min,5/16inch Compression to 1/4inch Male Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE5/6,Brass Fittings,Min,5/16inch Compression to 3/8inch Male ELBOW,0.0000,Min Level,06 Oct 2025
MIN,COUE6C4M,Brass Fittings,Min,3/8inch Compression by 1/4inch Male Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUE8/6,Brass Fittings,Min,1/2inch Compression to 3/8inch Male Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUEM8/8,Brass Fittings,Min,1/2inch Compression_ASTK_ 1/2inch Male Elbow,0.0000,Min Level,06 Oct 2025
MIN,COUP12/12,Brass Fittings,Min,3/4inch Compression to 3/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP12/8,Brass Fittings,Min,3/4inch Compression to 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP15/12F,Brass Fittings,Min,15mm Compression to 1/2inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP15/12M,Brass Fittings,Min,15mm Compression to 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP15/6,Brass Fittings,Min,15mm Compression to 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP15S14M,Brass Fittings,Min,15mm ID Solder to 1/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP15S38M,Brass Fittings,Min,15mm ID Solder to 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP2/2,Brass Fittings,Min,1/8inch Compression by 1/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP2234,Brass Fittings,Min,22 mm Compression to 3/4inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP22MM1/2F,Brass Fittings,Min,22mm Compression to 1/2 Female,0.0000,Min Level,06 Oct 2025
MIN,COUP22MM1/2M,Brass Fittings,Min,22mm Compression to 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP4/2,Brass Fittings,Min,1/4inch Compression by 1/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP4/4,Brass Fittings,Min,1/4inch Compression by 1/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP4/6,Brass Fittings,Min,1/4inch Compression by 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP4/6F,Brass Fittings,Min,1/4 Compression to 3/8 Female,0.0000,Min Level,06 Oct 2025
MIN,COUP4/8,Brass Fittings,Min,1/4inch Compression to 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP4/8F,Brass Fittings,Min,1/4inch Compression to 1/2inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP4C/2F,Brass Fittings,Min,1/4inch Compression by 1/8inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP4C/4F,Brass Fittings,Min,1/4inch Compression by 1/4inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP5/2,Brass Fittings,Min,5/16inch Compression by 1/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP5/4,Brass Fittings,Min,5/16inch Compression by 1/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP5/6,Brass Fittings,Min,5/16inch Compression by 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP5/81/2F,Brass Fittings,Min,5/8 Compression to 1/2 female,0.0000,Min Level,06 Oct 2025
MIN,COUP5/81/2M,Brass Fittings,Min,5/8inch Compression to 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP5/83/8M,Brass Fittings,Min,5/8inch Compression to 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP5C/2F,Brass Fittings,Min,5/16inch Compression by 1/8inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP5C/4F,BLOCKED,Min,5/16: Compression by 1/4inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP5C4F,Brass Fittings,Min,5/16inch Compression to 1/4inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP5C6F,Brass Fittings,Min,5/16inch Compression to 3/8inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP6/2,Brass Fittings,Min,3/8inch Compression by 1/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP6/4,Brass Fittings,Min,3/8inch Compression by 1/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP6/6,Brass Fittings,Min,3/8inch Compression by 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP6/8,Brass Fittings,Min,3/8inch Compression by 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP6C/4F,Brass Fittings,Min,3/8inch Compression by 1/4inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP6C/6F,Brass Fittings,Min,3/8inch Compression by 3/8inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP6C/8F,Brass Fittings,Min,3/8inch Compression by 1/2inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP6S4M,Brass Fittings,Min,3/8inch Solder ID to 1/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP6S6M,Brass Fittings,Min,3/8inch Solder ID to 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP8/4,Brass Fittings,Min,1/2inch Compression by 1/4inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP8/6,Brass Fittings,Min,1/2inch Compression by 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP8/8,Brass Fittings,Min,1/2inch Compression by 1/2inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP8C/4F,Brass Fittings,Min,1/2inch Compression by 1/4inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP8C/6F,Brass Fittings,Min,1/2inch Compression by 3/8inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP8C/8F,Brass Fittings,Min,1/2inch Compression by 1/2inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUP8S6M,Brass Fittings,Min,1/2inch Solder ID to 3/8inch Male,0.0000,Min Level,06 Oct 2025
MIN,COUP8S8F,Brass Fittings,Min,1/2inch Solder to 1/2inch Female,0.0000,Min Level,06 Oct 2025
MIN,COUPS15/6,Brass Fittings,Min,15mm ID to 3/8inch ID Solder Reducer,0.0000,Min Level,06 Oct 2025
MIN,COUS3812,Brass Fittings,Min,3/8inch Male to 1/2inch Copper Solder,0.0000,Min Level,06 Oct 2025
MIN,COUT1/2,Brass Fittings,Min,1/2inch Compression Tee,0.0000,Min Level,06 Oct 2025
MIN,COUT1/4,Brass Fittings,Min,1/4inch Compression Tee,0.0000,Min Level,06 Oct 2025
MIN,COUT3/8,Brass Fittings,Min,3/8inch Compression Tee,0.0000,Min Level,06 Oct 2025
MIN,COUT5/16,Brass Fittings,Min,5/16inch Compression Tee,0.0000,Min Level,06 Oct 2025
MIN,COUT5C4M5C,Brass Fittings,Min,5/16inch Comp_ASTK_1/4inchMale_ASTK_5/16inchComp Tee,0.0000,Min Level,06 Oct 2025
MIN,COUT6C6M6C,Brass Fittings,Min,3/8inch Comp_ASTK_3/8inch Male_ASTK_3/8inch Comp Tee,0.0000,Min Level,06 Oct 2025
MIN,COV003,BLOCKED,Min,Complete Valve - Heater,0.0000,Min Level,06 Oct 2025
MIN,COWL1,Gas Water Heaters _AND_ Access,Min,110mm Galv Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL100,Gas Water Heaters _AND_ Access,Min,100mm Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL125,Gas Water Heaters _AND_ Access,Min,125mm Galvanised Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL150,Gas Water Heaters _AND_ Access,Min,150mm Galvanised Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL160,Gas Water Heaters _AND_ Access,Min,160mm Galvanised Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL1SS,Gas Water Heaters _AND_ Access,Min,110mm Stainless Steel Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL2,Gas Water Heaters _AND_ Access,Min,130mm Galv Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL2SS,Gas Water Heaters _AND_ Access,Min,130mm Stainless Steel Cowl,0.0000,Min Level,06 Oct 2025
MIN,COWL90,Gas Water Heaters _AND_ Access,Min,90mm Galvanised Cowl,0.0000,Min Level,06 Oct 2025
MIN,CQ1/4,Brass Fittings,Min,Quick Coupler - 1/4inch Set Female - female,0.0000,Min Level,06 Oct 2025
MIN,CQ1/4MF,Brass Fittings,Min,Quick coupler 1/4inch Male to Female,0.0000,Min Level,06 Oct 2025
MIN,CQ1/4PROBE,Brass Fittings,Min,1/4inch Quick Coupler - Male Probe only,0.0000,Min Level,06 Oct 2025
MIN,CQ3/8,Brass Fittings,Min,Quick Coupler - 3/8inch Set,0.0000,Min Level,06 Oct 2025
MIN,CS006-16/8W4,Brass Fittings,Min,GMS4 W/drive Hose Clamp 304s/s 6-16mm,0.0000,Min Level,06 Oct 2025
MIN,CS010-22/8W4,Brass Fittings,Min,GMS6 W/drive Hose Clamp 304s/s 10-22mm,0.0000,Min Level,06 Oct 2025
MIN,CS033-57/12WA,Brass Fittings,Min,GSS28 W/drive Hose Clamp 304s/s33-57mm,0.0000,Min Level,06 Oct 2025
MIN,CS10-22/8W4,Brass Fittings,Min,Hose Clamp - 20mm S/S,0.0000,Min Level,06 Oct 2025
MIN,CS13-27/12W4,Brass Fittings,Min,Hose Clamp - 25mm S/S,0.0000,Min Level,06 Oct 2025
MIN,CS14-32/12W4,Brass Fittings,Min,Hose Clamp - 30mm S/S,0.0000,Min Level,06 Oct 2025
MIN,CSAD1/2,Copper Products,Min,1/2inch Copper Saddles,0.0000,Min Level,06 Oct 2025
MIN,CSAD1/4,Copper Products,Min,1/4inch Copper Saddles,0.0000,Min Level,06 Oct 2025
MIN,CSAD3/4,Copper Products,Min,3/4inch Copper Saddles,0.0000,Min Level,06 Oct 2025
MIN,CSAD3/8,Copper Products,Min,3/8inch Copper Saddle,0.0000,Min Level,06 Oct 2025
MIN,CTHT,Brass Fittings,Min,Cadac to Hosetail,0.0000,Min Level,06 Oct 2025
MIN,CTHT90,Brass Fittings,Min,Cadac to Hosetail 90' (Tank Adaptor),0.0000,Min Level,06 Oct 2025
MIN,CYCCOWLLG,Gas Water Heaters _AND_ Access,Min,Cyclone Cowl - Large,0.0000,Min Level,06 Oct 2025
MIN,CYCCOWLSM,Gas Water Heaters _AND_ Access,Min,Cyclone Cowl - Small,0.0000,Min Level,06 Oct 2025
MIN,CYL19CFA,Cylinders/Heaters/General,Min,19kg Gas Cylinder,0.0000,Min Level,06 Oct 2025
MIN,CYL2KC,Cylinders/Heaters/General,Min,2kg Gas Cylinder - Cadac,0.0000,Min Level,06 Oct 2025
MIN,CYL2SG,Cylinders/Heaters/General,Min,Safegas 2kg Gas Cylinder,0.0000,Min Level,06 Oct 2025
MIN,CYL3CM,Cylinders/Heaters/General,Min,3kg Gas Cylinder (CM),0.0000,Min Level,06 Oct 2025
MIN,CYL3I,Cylinders/Heaters/General,Min,3kg Cylinders (Ind),0.0000,Min Level,06 Oct 2025
MIN,CYL3KA,Cylinders/Heaters/General,Min,ALVA 3kg Gas Cylinder,0.0000,Min Level,06 Oct 2025
